received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,raw_line
2026-08-05T04:59:03.744512+00:00,1,,0,73,37,2.5,-0.1,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4982,50.0,seeking,76.15,81.949,101.706,104.896,34.346,0,"trk,seq=00073,pan=076.15,tilt=081.95,sun_pan=101.71,sun_tilt=104.90,err=34.35,state=seeking,ldr=3348/4072/2494/3218",Orin software solar tracker
2026-08-05T04:59:04.746328+00:00,1,,0,74,39,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4982,50.0,seeking,78.246,84.137,105.281,105.562,34.495,0,"trk,seq=00074,pan=078.25,tilt=084.14,sun_pan=105.28,sun_tilt=105.56,err=34.50,state=seeking,ldr=3296/4060/2499/3263",Orin software solar tracker
2026-08-05T04:59:05.748133+00:00,1,,0,75,41,1.25,-0.1,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4981,50.0,seeking,80.441,86.175,108.733,106.152,34.634,0,"trk,seq=00075,pan=080.44,tilt=086.17,sun_pan=108.73,sun_tilt=106.15,err=34.63,state=seeking,ldr=3248/4047/2506/3305",Orin software solar tracker
2026-08-05T04:59:06.750212+00:00,1,,0,76,43,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4981,50.0,seeking,82.715,88.072,112.034,106.664,34.716,0,"trk,seq=00076,pan=082.72,tilt=088.07,sun_pan=112.03,sun_tilt=106.66,err=34.72,state=seeking,ldr=3206/4034/2516/3343",Orin software solar tracker
2026-08-05T04:59:07.751661+00:00,1,,0,77,46,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4981,50.0,seeking,85.052,89.835,115.156,107.095,34.702,0,"trk,seq=00077,pan=085.05,tilt=089.83,sun_pan=115.16,sun_tilt=107.09,err=34.70,state=seeking,ldr=3172/4022/2530/3381",Orin software solar tracker
2026-08-05T04:59:08.752613+00:00,1,,0,78,48,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.498,50.0,seeking,87.429,91.466,118.076,107.444,34.561,0,"trk,seq=00078,pan=087.43,tilt=091.47,sun_pan=118.08,sun_tilt=107.44,err=34.56,state=seeking,ldr=3146/4013/2551/3418",Orin software solar tracker
2026-08-05T04:59:09.753772+00:00,1,,0,79,50,1.25,-0.05,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.498,50.0,seeking,89.83,92.971,120.768,107.709,34.269,0,"trk,seq=00079,pan=089.83,tilt=092.97,sun_pan=120.77,sun_tilt=107.71,err=34.27,state=seeking,ldr=3129/4007/2578/3457",Orin software solar tracker
2026-08-05T04:59:10.758377+00:00,1,,0,80,52,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.498,50.0,seeking,92.235,94.353,123.211,107.89,33.805,0,"trk,seq=00080,pan=092.23,tilt=094.35,sun_pan=123.21,sun_tilt=107.89,err=33.81,state=seeking,ldr=3121/4005/2613/3497",Orin software solar tracker
2026-08-05T04:59:11.758839+00:00,1,,0,81,54,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4979,50.0,seeking,94.623,95.614,125.386,107.985,33.157,0,"trk,seq=00081,pan=094.62,tilt=095.61,sun_pan=125.39,sun_tilt=107.98,err=33.16,state=seeking,ldr=3123/4007/2656/3540",Orin software solar tracker
2026-08-05T04:59:12.763165+00:00,1,,0,82,56,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4979,50.0,seeking,96.974,96.76,127.275,107.993,32.317,0,"trk,seq=00082,pan=096.97,tilt=096.76,sun_pan=127.28,sun_tilt=107.99,err=32.32,state=seeking,ldr=3134/4012/2707/3584",Orin software solar tracker
2026-08-05T04:59:13.765261+00:00,1,,0,83,58,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4979,50.0,seeking,99.27,97.793,128.863,107.915,31.277,0,"trk,seq=00083,pan=099.27,tilt=097.79,sun_pan=128.86,sun_tilt=107.92,err=31.28,state=seeking,ldr=3155/4020/2765/3631",Orin software solar tracker
2026-08-05T04:59:14.764934+00:00,1,,0,84,60,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4979,50.0,seeking,101.491,98.716,130.136,107.752,30.037,0,"trk,seq=00084,pan=101.49,tilt=098.72,sun_pan=130.14,sun_tilt=107.75,err=30.04,state=seeking,ldr=3184/4031/2832/3679",Orin software solar tracker
2026-08-05T04:59:15.768141+00:00,1,,0,85,62,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4978,50.0,seeking,103.623,99.529,131.085,107.504,28.597,0,"trk,seq=00085,pan=103.62,tilt=099.53,sun_pan=131.09,sun_tilt=107.50,err=28.60,state=seeking,ldr=3220/4043/2906/3729",Orin software solar tracker
2026-08-05T04:59:16.770626+00:00,1,,0,86,64,1.25,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4978,50.0,seeking,105.645,100.237,131.702,107.171,26.964,0,"trk,seq=00086,pan=105.64,tilt=100.24,sun_pan=131.70,sun_tilt=107.17,err=26.96,state=seeking,ldr=3264/4055/2987/3778",Orin software solar tracker
2026-08-05T04:59:17.834345+00:00,1,,0,87,66,0.0,-0.075,-0.0,trk,0,,,54.996,-0.1,0.1,discharging,27.4978,50.0,seeking,107.541,100.84,131.982,106.756,25.147,0,"trk,seq=00087,pan=107.54,tilt=100.84,sun_pan=131.98,sun_tilt=106.76,err=25.15,state=seeking,ldr=3313/4065/3074/3826",Orin software solar tracker
2026-08-05T04:59:18.772740+00:00,1,,0,88,68,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4977,50.0,seeking,109.297,101.342,131.923,106.26,23.154,0,"trk,seq=00088,pan=109.30,tilt=101.34,sun_pan=131.92,sun_tilt=106.26,err=23.15,state=seeking,ldr=3367/4073/3165/3871",Orin software solar tracker
2026-08-05T04:59:19.886122+00:00,1,,0,89,69,0.0,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4977,50.0,seeking,110.896,101.745,131.524,105.685,21.001,0,"trk,seq=00089,pan=110.90,tilt=101.74,sun_pan=131.52,sun_tilt=105.69,err=21.00,state=seeking,ldr=3424/4076/3260/3912",Orin software solar tracker
2026-08-05T04:59:20.781552+00:00,1,,0,90,70,0.0,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4977,50.0,seeking,112.328,102.05,130.79,105.034,18.702,0,"trk,seq=00090,pan=112.33,tilt=102.05,sun_pan=130.79,sun_tilt=105.03,err=18.70,state=seeking,ldr=3483/4074/3357/3948",Orin software solar tracker
2026-08-05T04:59:21.782568+00:00,1,,0,91,71,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4977,50.0,seeking,113.58,102.258,129.726,104.31,16.276,0,"trk,seq=00091,pan=113.58,tilt=102.26,sun_pan=129.73,sun_tilt=104.31,err=16.28,state=seeking,ldr=3542/4065/3455/3978",Orin software solar tracker
2026-08-05T04:59:22.781853+00:00,1,,0,92,72,0.0,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4976,50.0,seeking,114.643,102.374,128.341,103.515,13.745,0,"trk,seq=00092,pan=114.64,tilt=102.37,sun_pan=128.34,sun_tilt=103.52,err=13.75,state=seeking,ldr=3600/4049/3551/4000",Orin software solar tracker
2026-08-05T04:59:23.784182+00:00,1,,0,93,73,0.0,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4976,50.0,seeking,115.507,102.4,126.646,102.654,11.142,0,"trk,seq=00093,pan=115.51,tilt=102.40,sun_pan=126.65,sun_tilt=102.65,err=11.14,state=seeking,ldr=3655/4023/3644/4012",Orin software solar tracker
2026-08-05T04:59:24.786070+00:00,1,,0,94,74,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4976,50.0,locked,116.166,102.338,124.655,101.729,8.511,0,"trk,seq=00094,pan=116.17,tilt=102.34,sun_pan=124.65,sun_tilt=101.73,err=08.51,state=locked,ldr=3707/3989/3733/4016",Orin software solar tracker
2026-08-05T04:59:25.788107+00:00,1,,0,95,74,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4975,50.0,locked,116.613,102.19,122.383,100.746,5.948,0,"trk,seq=00095,pan=116.61,tilt=102.19,sun_pan=122.38,sun_tilt=100.75,err=05.95,state=locked,ldr=3752/3945/3816/4009",Orin software solar tracker
2026-08-05T04:59:26.790921+00:00,1,,0,96,74,0.0,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4975,50.0,locked,116.847,101.961,119.85,99.707,3.755,0,"trk,seq=00096,pan=116.85,tilt=101.96,sun_pan=119.85,sun_tilt=099.71,err=03.76,state=locked,ldr=3792/3893/3891/3992",Orin software solar tracker
2026-08-05T04:59:27.793043+00:00,1,,0,97,74,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4975,50.0,locked,116.863,101.651,117.076,98.618,3.041,0,"trk,seq=00097,pan=116.86,tilt=101.65,sun_pan=117.08,sun_tilt=098.62,err=03.04,state=locked,ldr=3824/3831/3958/3965",Orin software solar tracker
2026-08-05T04:59:28.793688+00:00,1,,0,98,74,1.25,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4975,50.0,locked,116.662,101.265,114.083,97.483,4.577,0,"trk,seq=00098,pan=116.66,tilt=101.26,sun_pan=114.08,sun_tilt=097.48,err=04.58,state=locked,ldr=3848/3761/4015/3928",Orin software solar tracker
2026-08-05T04:59:29.799817+00:00,1,,0,99,74,0.0,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,locked,116.247,100.806,110.895,96.308,6.991,0,"trk,seq=00099,pan=116.25,tilt=100.81,sun_pan=110.90,sun_tilt=096.31,err=06.99,state=locked,ldr=3864/3685/4061/3883",Orin software solar tracker
2026-08-05T04:59:30.799758+00:00,1,,0,100,73,0.0,-0.025,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,locked,115.623,100.28,107.539,95.096,9.603,0,"trk,seq=00100,pan=115.62,tilt=100.28,sun_pan=107.54,sun_tilt=095.10,err=09.60,state=locked,ldr=3871/3603/4095/3829",Orin software solar tracker
2026-08-05T04:59:31.801137+00:00,1,,0,101,73,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4974,50.0,seeking,114.82,99.716,104.04,93.854,12.271,0,"trk,seq=00101,pan=114.82,tilt=099.72,sun_pan=104.04,sun_tilt=093.85,err=12.27,state=seeking,ldr=3870/3516/4095/3769",Orin software solar tracker
2026-08-05T04:59:32.804567+00:00,1,,0,102,72,1.25,-0.1,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,113.833,99.106,100.428,92.587,14.907,0,"trk,seq=00102,pan=113.83,tilt=099.11,sun_pan=100.43,sun_tilt=092.59,err=14.91,state=seeking,ldr=3861/3426/4095/3703",Orin software solar tracker
2026-08-05T04:59:33.804196+00:00,1,,0,103,71,0.0,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,112.658,98.441,96.731,91.299,17.455,0,"trk,seq=00103,pan=112.66,tilt=098.44,sun_pan=096.73,sun_tilt=091.30,err=17.45,state=seeking,ldr=3845/3333/4095/3634",Orin software solar tracker
2026-08-05T04:59:34.805565+00:00,1,,0,104,69,0.0,-0.075,-0.0,trk,0,,,54.995,-0.1,0.1,discharging,27.4973,50.0,seeking,111.295,97.715,92.981,89.998,19.874,0,"trk,seq=00104,pan=111.30,tilt=097.72,sun_pan=092.98,sun_tilt=090.00,err=19.87,state=seeking,ldr=3823/3241/4095/3562",Orin software solar tracker
2026-08-05T04:59:35.811205+00:00,1,,0,105,68,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,109.748,96.926,89.206,88.688,22.133,0,"trk,seq=00105,pan=109.75,tilt=096.93,sun_pan=089.21,sun_tilt=088.69,err=22.13,state=seeking,ldr=3796/3152/4095/3490",Orin software solar tracker
2026-08-05T04:59:36.811886+00:00,1,,0,106,66,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,108.024,96.071,85.437,87.375,24.203,0,"trk,seq=00106,pan=108.02,tilt=096.07,sun_pan=085.44,sun_tilt=087.38,err=24.20,state=seeking,ldr=3766/3067/4095/3420",Orin software solar tracker
2026-08-05T04:59:37.810104+00:00,1,,0,107,65,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,106.136,95.15,81.705,86.065,26.065,0,"trk,seq=00107,pan=106.14,tilt=095.15,sun_pan=081.71,sun_tilt=086.07,err=26.07,state=seeking,ldr=3735/2989/4095/3354",Orin software solar tracker
2026-08-05T04:59:38.815549+00:00,1,,0,108,63,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4972,50.0,seeking,104.113,94.189,78.04,84.763,27.724,0,"trk,seq=00108,pan=104.11,tilt=094.19,sun_pan=078.04,sun_tilt=084.76,err=27.72,state=seeking,ldr=3705/2919/4079/3292",Orin software solar tracker
2026-08-05T04:59:39.816852+00:00,1,,0,109,61,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,101.98,93.197,74.472,83.475,29.176,0,"trk,seq=00109,pan=101.98,tilt=093.20,sun_pan=074.47,sun_tilt=083.48,err=29.18,state=seeking,ldr=3676/2857/4057/3238",Orin software solar tracker
2026-08-05T04:59:40.818928+00:00,1,,0,110,59,0.0,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,99.752,92.179,71.03,82.207,30.403,0,"trk,seq=00110,pan=099.75,tilt=092.18,sun_pan=071.03,sun_tilt=082.21,err=30.40,state=seeking,ldr=3650/2803/4037/3190",Orin software solar tracker
2026-08-05T04:59:41.821773+00:00,1,,0,111,57,1.25,-0.05,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4971,50.0,seeking,97.446,91.138,67.741,80.963,31.4,0,"trk,seq=00111,pan=097.45,tilt=091.14,sun_pan=067.74,sun_tilt=080.96,err=31.40,state=seeking,ldr=3627/2759/4019/3151",Orin software solar tracker
2026-08-05T04:59:42.822474+00:00,1,,0,112,55,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,95.082,90.084,64.633,79.751,32.155,0,"trk,seq=00112,pan=095.08,tilt=090.08,sun_pan=064.63,sun_tilt=079.75,err=32.15,state=seeking,ldr=3610/2726/4004/3120",Orin software solar tracker
2026-08-05T04:59:43.825309+00:00,1,,0,113,52,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,92.68,89.018,61.729,78.573,32.667,0,"trk,seq=00113,pan=092.68,tilt=089.02,sun_pan=061.73,sun_tilt=078.57,err=32.67,state=seeking,ldr=3597/2703/3993/3100",Orin software solar tracker
2026-08-05T04:59:44.830000+00:00,1,,0,114,50,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,90.261,87.946,59.053,77.436,32.93,0,"trk,seq=00114,pan=090.26,tilt=087.95,sun_pan=059.05,sun_tilt=077.44,err=32.93,state=seeking,ldr=3590/2692/3988/3090",Orin software solar tracker
2026-08-05T04:59:45.828859+00:00,1,,0,115,48,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.497,50.0,seeking,87.838,86.873,56.628,76.345,32.938,0,"trk,seq=00115,pan=087.84,tilt=086.87,sun_pan=056.63,sun_tilt=076.34,err=32.94,state=seeking,ldr=3590/2691/3988/3089",Orin software solar tracker
2026-08-05T04:59:46.830908+00:00,1,,0,116,46,0.0,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,85.434,85.801,54.472,75.303,32.693,0,"trk,seq=00116,pan=085.43,tilt=085.80,sun_pan=054.47,sun_tilt=075.30,err=32.69,state=seeking,ldr=3595/2701/3994/3100",Orin software solar tracker
2026-08-05T04:59:47.834686+00:00,1,,0,117,44,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,83.069,84.738,52.604,74.317,32.198,0,"trk,seq=00117,pan=083.07,tilt=084.74,sun_pan=052.60,sun_tilt=074.32,err=32.20,state=seeking,ldr=3607/2723/4004/3120",Orin software solar tracker
2026-08-05T04:59:48.835046+00:00,1,,0,118,42,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4969,50.0,seeking,80.762,83.686,51.038,73.389,31.457,0,"trk,seq=00118,pan=080.76,tilt=083.69,sun_pan=051.04,sun_tilt=073.39,err=31.46,state=seeking,ldr=3623/2755/4019/3151",Orin software solar tracker
2026-08-05T04:59:49.836413+00:00,1,,0,119,40,1.25,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,78.532,82.654,49.787,72.525,30.477,0,"trk,seq=00119,pan=078.53,tilt=082.65,sun_pan=049.79,sun_tilt=072.52,err=30.48,state=seeking,ldr=3645/2798/4037/3190",Orin software solar tracker
2026-08-05T04:59:50.838192+00:00,1,,0,120,38,0.0,-0.075,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,76.395,81.643,48.861,71.728,29.265,0,"trk,seq=00120,pan=076.40,tilt=081.64,sun_pan=048.86,sun_tilt=071.73,err=29.26,state=seeking,ldr=3670/2850/4058/3238",Orin software solar tracker
2026-08-05T04:59:51.841150+00:00,1,,0,121,36,1.25,-0.1,-0.0,trk,0,,,54.994,-0.1,0.1,discharging,27.4968,50.0,seeking,74.37,80.658,48.267,71.0,27.832,0,"trk,seq=00121,pan=074.37,tilt=080.66,sun_pan=048.27,sun_tilt=071.00,err=27.83,state=seeking,ldr=3698/2911/4080/3294",Orin software solar tracker
2026-08-05T05:03:37.115254+00:00,1,,0,0,50,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.5,50.0,seeking,90.0,91.142,90.003,102.348,11.206,0,"trk,seq=00000,pan=090.00,tilt=091.14,sun_pan=090.00,sun_tilt=102.35,err=11.21,state=seeking,ldr=4073/4073/3587/3587",Orin software solar tracker
2026-08-05T05:03:38.117004+00:00,1,,0,1,50,2.5,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.5,50.0,seeking,90.239,92.232,93.777,103.231,11.554,0,"trk,seq=00001,pan=090.24,tilt=092.23,sun_pan=093.78,sun_tilt=103.23,err=11.55,state=seeking,ldr=4007/4095/3531/3646",Orin software solar tracker
2026-08-05T05:03:39.118525+00:00,1,,0,2,51,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,90.694,93.26,97.518,104.049,12.766,0,"trk,seq=00002,pan=090.69,tilt=093.26,sun_pan=097.52,sun_tilt=104.05,err=12.77,state=seeking,ldr=3933/4095/3469/3691",Orin software solar tracker
2026-08-05T05:03:40.121668+00:00,1,,0,3,51,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,91.36,94.242,101.2,104.797,14.43,0,"trk,seq=00003,pan=091.36,tilt=094.24,sun_pan=101.20,sun_tilt=104.80,err=14.43,state=seeking,ldr=3855/4095/3405/3723",Orin software solar tracker
2026-08-05T05:03:41.122908+00:00,1,,0,4,52,1.25,-0.05,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,92.23,95.186,104.79,105.473,16.235,0,"trk,seq=00004,pan=092.23,tilt=095.19,sun_pan=104.79,sun_tilt=105.47,err=16.23,state=seeking,ldr=3776/4095/3341/3745",Orin software solar tracker
2026-08-05T05:03:42.126754+00:00,1,,0,5,53,1.25,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4999,50.0,seeking,93.292,96.1,108.261,106.074,17.988,0,"trk,seq=00005,pan=093.29,tilt=096.10,sun_pan=108.26,sun_tilt=106.07,err=17.99,state=seeking,ldr=3699/4095/3281/3760",Orin software solar tracker
2026-08-05T05:03:44.129514+00:00,1,,1,7,55,1.25,-0.1,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,95.912,97.846,114.734,107.04,20.947,0,"trk,seq=00007,pan=095.91,tilt=097.85,sun_pan=114.73,sun_tilt=107.04,err=20.95,state=seeking,ldr=3563/4095/3183/3777",Orin software solar tracker
2026-08-05T05:03:45.131247+00:00,0,proxy_injected_corruption,0,8,57,0.0,-0.075,-0.0,trk,0,,,55.0,-0.1,0.1,discharging,27.4998,50.0,seeking,97.427,98.677,117.683,107.401,22.054,0,"trk,seq=00008,pan=097.43,tilt=098.68,sun_pan=117.68,sun_tilt=107.40,err=22.05,state=seeking,ldr=3507/4095/3148/3783",Orin software solar tracker
2026-08-05T05:03:46.134310+00:00,1,,0,9,58,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,99.047,99.473,120.408,107.678,22.883,0,"trk,seq=00009,pan=099.05,tilt=099.47,sun_pan=120.41,sun_tilt=107.68,err=22.88,state=seeking,ldr=3460/4095/3124/3791",Orin software solar tracker
2026-08-05T05:03:47.135404+00:00,1,,0,10,60,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,100.743,100.229,122.887,107.87,23.425,0,"trk,seq=00010,pan=100.74,tilt=100.23,sun_pan=122.89,sun_tilt=107.87,err=23.43,state=seeking,ldr=3424/4095/3112/3801",Orin software solar tracker
2026-08-05T05:03:48.137267+00:00,1,,0,11,61,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4997,50.0,seeking,102.491,100.938,125.101,107.976,23.68,0,"trk,seq=00011,pan=102.49,tilt=100.94,sun_pan=125.10,sun_tilt=107.98,err=23.68,state=seeking,ldr=3398/4095/3111/3814",Orin software solar tracker
2026-08-05T05:03:49.139377+00:00,1,,0,12,63,0.0,-0.05,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,seeking,104.259,101.591,127.031,107.997,23.656,0,"trk,seq=00012,pan=104.26,tilt=101.59,sun_pan=127.03,sun_tilt=108.00,err=23.66,state=seeking,ldr=3383/4091/3121/3830",Orin software solar tracker
2026-08-05T05:03:51.149932+00:00,1,,1,14,66,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,seeking,107.741,102.696,129.979,107.78,22.812,0,"trk,seq=00014,pan=107.74,tilt=102.70,sun_pan=129.98,sun_tilt=107.78,err=22.81,state=seeking,ldr=3384/4079/3175/3870",Orin software solar tracker
2026-08-05T05:03:52.146403+00:00,1,,0,15,68,0.0,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4996,50.0,seeking,109.414,103.145,130.973,107.543,22.003,0,"trk,seq=00015,pan=109.41,tilt=103.15,sun_pan=130.97,sun_tilt=107.54,err=22.00,state=seeking,ldr=3398/4076/3216/3894",Orin software solar tracker
2026-08-05T05:03:53.146920+00:00,1,,0,16,69,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,seeking,111.015,103.522,131.637,107.222,20.951,0,"trk,seq=00016,pan=111.01,tilt=103.52,sun_pan=131.64,sun_tilt=107.22,err=20.95,state=seeking,ldr=3420/4072/3266/3919",Orin software solar tracker
2026-08-05T05:03:54.149357+00:00,0,proxy_injected_corruption,0,17,70,2.5,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,seeking,112.523,103.827,131.964,106.818,19.669,0,"trk,seq=00017,pan=112.52,tilt=103.83,sun_pan=131.96,sun_tilt=106.82,err=19.67,state=seeking,ldr=3449/4069/3324/3943",Orin software solar tracker
2026-08-05T05:03:55.151848+00:00,1,,0,18,72,0.0,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4995,50.0,seeking,113.922,104.059,131.951,106.334,18.172,0,"trk,seq=00018,pan=113.92,tilt=104.06,sun_pan=131.95,sun_tilt=106.33,err=18.17,state=seeking,ldr=3484/4063/3388/3967",Orin software solar tracker
2026-08-05T05:03:56.161014+00:00,1,,0,19,73,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,115.194,104.217,131.6,105.77,16.479,0,"trk,seq=00019,pan=115.19,tilt=104.22,sun_pan=131.60,sun_tilt=105.77,err=16.48,state=seeking,ldr=3524/4055/3458/3989",Orin software solar tracker
2026-08-05T05:03:58.168149+00:00,1,,1,21,75,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,117.303,104.314,129.893,104.415,12.591,0,"trk,seq=00021,pan=117.30,tilt=104.31,sun_pan=129.89,sun_tilt=104.41,err=12.59,state=seeking,ldr=3611/4025/3606/4021",Orin software solar tracker
2026-08-05T05:03:59.158088+00:00,1,,0,22,76,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4994,50.0,seeking,118.114,104.25,128.552,103.63,10.457,0,"trk,seq=00022,pan=118.11,tilt=104.25,sun_pan=128.55,sun_tilt=103.63,err=10.46,state=seeking,ldr=3655/4001/3682/4028",Orin software solar tracker
2026-08-05T05:04:00.161354+00:00,1,,0,23,76,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,locked,118.746,104.114,126.899,102.778,8.262,0,"trk,seq=00023,pan=118.75,tilt=104.11,sun_pan=126.90,sun_tilt=102.78,err=08.26,state=locked,ldr=3698/3970/3757/4028",Orin software solar tracker
2026-08-05T05:04:01.161725+00:00,1,,0,24,77,1.25,-0.075,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,locked,119.194,103.905,124.95,101.862,6.108,0,"trk,seq=00024,pan=119.19,tilt=103.91,sun_pan=124.95,sun_tilt=101.86,err=06.11,state=locked,ldr=3738/3931/3828/4021",Orin software solar tracker
2026-08-05T05:04:02.166430+00:00,1,,0,25,77,1.25,-0.1,-0.0,trk,0,,,54.999,-0.1,0.1,discharging,27.4993,50.0,locked,119.448,103.625,122.716,100.886,4.264,0,"trk,seq=00025,pan=119.45,tilt=103.63,sun_pan=122.72,sun_tilt=100.89,err=04.26,state=locked,ldr=3774/3884/3895/4005",Orin software solar tracker
2026-08-05T05:04:03.162741+00:00,0,proxy_injected_corruption,0,26,77,0.0,-0.075,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,locked,119.504,103.276,120.218,99.855,3.495,0,"trk,seq=00026,pan=119.50,tilt=103.28,sun_pan=120.22,sun_tilt=099.85,err=03.50,state=locked,ldr=3805/3829/3956/3980",Orin software solar tracker
2026-08-05T05:04:05.170914+00:00,1,,1,28,76,0.0,-0.1,-0.0,trk,0,,,54.998,-0.1,0.1,discharging,27.4992,50.0,locked,119.007,102.377,114.511,97.643,6.528,0,"trk,seq=00028,pan=119.01,tilt=102.38,sun_pan=114.51,sun_tilt=097.64,err=06.53,state=locked,ldr=3848/3697/4056/3905",Orin software solar tracker
